YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,NBR_FLIGHTS_DESCENT,TOT_DIST_LEVEL_NM_DESCENT,TOT_DIST_LVL_NM_DESC_BLW_70,TOT_TIME_LEVEL_SECONDS_DESCENT,TOT_TIME_LEVEL_SEC_DESC_BLW_70,MEDIAN_CDO_ALT,NBR_CDO_FLIGHTS,NBR_CDO_FLIGHTS_BELOW_7000,TOT_DELTA_CO2_KG_DESCENT,TOT_DELTA_CO2_KG_DESC_BLW_70,NBR_FLIGHTS_CLIMB,TOT_DIST_LEVEL_NM_CLIMB,TOT_DIST_LVL_NM_CLIMB_BLW_100,TOT_TIME_LEVEL_SECONDS_CLIMB,TOT_TIME_LVL_SEC_CLIMB_BLW_100,MEDIAN_CCO_ALT,NBR_CCO_FLIGHTS,NBR_CCO_FLIGHTS_BELOW_10000,TOT_DELTA_CO2_KG_CLIMB,TOT_DELTA_CO2_KG_CLIMB_BLW_100,AIRPORT_NAME
2025,2,FEB,EGVA,Fairford,United Kingdom,5,224.747868136279,18.89231184989141,2540,420,2793.510638297872,0,1,6213.9343899999985,1549.873579999999,4,1.78185745140389,1.78185745140389,20,20,19500,3,3,12.26047500000001,12.26047500000001,Fairford (EGVA)
2025,2,FEB,EGVN,RAF Brize Norton,United Kingdom,123,4325.589780340106,1027.529409749854,56720,21880,2572.727272727272,10,38,96756.203413,41636.105269,121,630.018783953466,163.169627164327,6568,2160,23990,55,93,7403.674405000001,1893.5828580000002,RAF Brize Norton (EGVN)
2025,2,FEB,EGWU,Northolt,United Kingdom,322,6490.907488643153,4117.542646760662,103840,74900,2856.666666666667,3,22,24243.6353115,16901.8730172,319,1838.585932747041,348.53848584412907,17680,4900,22972,167,234,2062.271602599999,484.24090290000004,Northolt (EGWU)
2025,2,FEB,EGXC,Coningsby,United Kingdom,19,245.877382604148,19.41423948842184,3300,480,10993.9024390244,1,15,292.58300420000006,115.862255,19,22.70864484687379,0,200,0,16000,17,19,23.66621299999999,0,Coningsby (EGXC)
2025,2,FEB,EGXW,Waddington,United Kingdom,24,769.1991366969811,76.65417434539715,10140,1640,14012.820512820499,2,15,984.471599,696.665331,24,309.45664606571705,2.15982721382289,3900,40,25000,18,23,796.949356,36.74789999999999,Waddington (EGXW)
2025,2,FEB,EGYD,Cranwell,United Kingdom,7,140.167673184564,15.348285180663789,2000,400,9960.204081632653,1,5,239.56364100000002,43.1791,28,95.06957939977175,31.63026784718298,1500,660,18000,16,26,179.21063775,69.86279924999998,Cranwell (EGYD)
2025,2,FEB,EHAM,Amsterdam,Netherlands,17362,160543.1168063128,96920.8805559717,2250060,1661820,4600,5033,7106,1628225.1528569001,1335520.5916036,17408,47011.1138633808,518.075487706194,388646,6820,35000,13293,17285,83425.38956360001,4301.2106182,Amsterdam (EHAM)
2025,2,FEB,EHBD,Weert,Netherlands,28,572.4704766704581,170.283788167611,9900,3420,5492.311827956989,7,11,169.6329725,83.14445599999999,30,268.34909135350597,133.99470889359,5840,4080,11000,24,27,19.406340999999998,8.662999000000001,Weert (EHBD)
2025,2,FEB,EHBK,Maastricht,Netherlands,164,3460.0017081334922,1046.764338931032,49280,24340,4012.5,30,61,15808.120891,6401.673344,165,938.1813336938611,72.13706319253653,8740,1400,26000,118,151,1262.886990499999,258.61136400000004,Maastricht (EHBK)
2025,2,FEB,EHEH,Eindhoven,Netherlands,1345,18451.462131823097,2291.833780678579,192980,37220,16750,326,836,104133.4497257999,26383.725736,1321,7917.6137232938445,76.04164029676838,65480,940,35000,866,1311,12095.002232,355.89039,Eindhoven (EHEH)
2025,2,FEB,EHGG,Groningen,Netherlands,210,2482.1256870789325,1788.531823583831,67680,58020,4541.773135550099,87,108,3675.3133189999994,2664.4246635,185,1015.753518972823,654.62068678591,20060,15280,10000,156,167,208.15449650000002,28.55284749999999,Groningen (EHGG)
2025,2,FEB,EHKD,De Kooy,Netherlands,4,1.8303620456126197,1.8303620456126197,40,40,3500,3,3,-0.016275000000000303,-0.016275000000000303,2,0,0,0,0,6500,2,2,0,0,De Kooy (EHKD)
2025,2,FEB,EHLE,Lelystad,Netherlands,83,929.7918878502311,734.5396003888391,20680,18200,3091.116941529235,40,43,298.63230550000003,142.9029705,65,376.46239710344906,335.02734873114105,9200,8600,6000,46,47,49.77839149999999,45.63341149999997,Lelystad (EHLE)
2025,2,FEB,EHMZ,Middelburg,Netherlands,1,0,0,0,0,4000,1,1,0,0,,,,,,,,,,,Middelburg (EHMZ)
2025,2,FEB,EHRD,Rotterdam,Netherlands,742,6819.269111169813,3847.0935119067344,101600,74260,3237.715086034414,179,289,23812.420832,16096.9959692,717,4208.484558413569,575.1629142781991,41637,10177,33000.52083333331,443,626,5535.2381350000005,792.2601027000001,Rotterdam (EHRD)
2025,2,FEB,EHSE,Breda Seppe,Netherlands,7,23.45748686967616,23.45748686967616,820,820,3000,5,5,5.839575,5.839575,5,39.24743118448692,6.0801490831840495,540,120,5014.792626728111,3,4,0.9351093000000006,5.5124213,Breda Seppe (EHSE)
2025,2,FEB,EHTE,Teuge,Netherlands,16,207.103553971514,199.580155843364,6520,6420,4468.804347826087,6,7,25.916669499999998,27.1842795,16,87.6510670466225,87.6510670466225,2260,2260,5405.01439703477,13,13,-1.9361949999999999,-1.9361949999999999,Teuge (EHTE)
2025,2,FEB,EHTW,Enschede,Netherlands,8,34.92964111258197,15.288712386879968,560,260,16005.520833333301,5,6,34.727174999999995,13.04520499999999,9,88.19047742404635,0,920,0,23000,6,9,53.925000000000004,0,Enschede (EHTW)
2025,2,FEB,EHVK,Uden Volkel,Netherlands,1,10.017129664109628,10.017129664109628,160,160,1936.2068965517242,0,0,359.82141200000007,359.82141200000007,2,2.6066880166827997,0,20,0,20517.2413793103,1,2,1.7057299999999997,0,Uden Volkel (EHVK)
2025,2,FEB,EHWO,Woensdrecht Airbase,Netherlands,11,127.34840325844202,40.51652081534717,1420,680,3000,5,6,1428.01162,1031.00636,10,132.519366789215,7.8878689704823595,1740,120,20000,6,9,170.73267,83.85598000000002,Woensdrecht Airbase (EHWO)
2025,2,FEB,EICK,Cork,Ireland,743,4363.678501649767,1642.3365772594252,60880,32660,33994.1176470588,407,491,28020.9018977,18955.8168165,740,2086.5961212820594,154.287584065162,18460,2400,35000,591,733,2854.4292095,92.61619499999999,Cork (EICK)
2025,2,FEB,EIDL,Donegal,Ireland,63,211.48856247344702,206.677408904194,7100,7000,2621.754385964912,19,19,794.3097230000001,767.5844680000001,62,96.46381693535615,13.256483186236839,1380,300,13000,56,59,-1.6319249999999799,27.996934999999997,Donegal (EIDL)
2025,2,FEB,EIDW,Dublin,Ireland,7672,40780.027400971805,18624.260148943104,614000,345520,14000,3549,4447,409722.9828449999,256472.2931187,7687,16815.2576387567,97.85600413108153,141797,1360,33050,6292,7662,23800.478354000003,228.881393,Dublin (EIDW)
2025,2,FEB,EIKN,Ireland West,Ireland,191,697.243926033271,206.226432500782,9940,4140,33000,137,163,5889.0465970000005,2485.426952,190,293.012421092925,0,2320,0,34504.5238095238,167,190,225.89535800000002,0,Ireland West (EIKN)
2025,2,FEB,EIKY,Kerry,Ireland,147,689.0745704551881,595.9739007727231,14640,13500,24000,102,107,2630.593447,2103.602081,140,191.884334388278,9.78489692076325,1740,180,27000,121,137,252.394965,33.671974999999996,Kerry (EIKY)
2025,2,FEB,EIME,Baldonnel Airbase,Ireland,25,276.362166862546,216.899755024324,5160,4400,3194.791666666666,5,7,506.395373,441.510461,28,54.07600871328477,12.05784855892847,760,240,20500,22,25,10.418285,13.678889999999999,Baldonnel Airbase (EIME)
2025,2,FEB,EINN,Shannon,Ireland,674,3936.2941595007233,1679.976694245442,59680,34900,30000,342,407,36000.2482858,23157.4833383,683,2013.2674502399802,31.22446319533365,17259,600,35000,564,679,3015.8264437,24.92183099999999,Shannon (EINN)
2025,2,FEB,EISG,Sligo,Ireland,1,13.98745243237684,0,200,0,8035.714285714286,0,1,3.16365,0,,,,,,,,,,,Sligo (EISG)
2025,2,FEB,EIWF,Waterford,Ireland,14,143.277671584243,37.43403184142794,2360,820,3961.758893280632,2,5,97.78296,34.13929499999999,14,9.57962387399252,0,80,0,20000,13,14,8.64570000000001,0,Waterford (EIWF)
2025,2,FEB,EIWT,Weston,Ireland,11,54.9227459760102,38.40409050992208,920,680,6000,5,6,-6.505004499999999,-12.2435195,11,22.33969669523213,0,300,0,21000,8,11,2.675615,0,Weston (EIWT)
2025,2,FEB,EKAH,Aarhus,Denmark,239,387.318289970746,194.61711699986802,5580,3920,14000,192,206,766.464867,495.75444500000003,233,93.64270828281843,0,860,0,15000,223,233,224.06028,0,Aarhus (EKAH)
2025,2,FEB,EKBI,Billund,Denmark,1155,3565.019972628404,2342.249604082347,58520,47260,34000,725,787,25425.938812,22024.463223999996,1172,2447.447067559422,677.260265607323,33340,16920,36000,1029,1169,1570.5756235000001,20.09103999999999,Billund (EKBI)
2025,2,FEB,EKCH,Copenhagen,Denmark,8143,30068.205839382,20014.917963249896,464280,373940,19000,4131,4487,319725.3232637,295084.037086,8132,9995.740751330548,94.27416612746947,83612,1240,36000,7082,8109,14947.4276495,474.99984200000006,Copenhagen (EKCH)
2025,2,FEB,EKEB,Esbjerg,Denmark,50,226.258713145109,90.37316023567595,4180,2020,16000,34,36,167.720902,36.643342,49,6.69624073858878,6.69624073858878,100,100,21000,47,47,7.20378,7.20378,Esbjerg (EKEB)
2025,2,FEB,EKHG,Herning,Denmark,6,222.531164898113,222.531164898113,5380,5380,6537.5,4,4,0.1606499999999999,0.1606499999999999,5,0,0,0,0,6000,5,5,0,0,Herning (EKHG)
2025,2,FEB,EKKA,Karup Midtjyllands,Denmark,44,150.135358722467,26.392317186053738,2020,520,14000,36,38,303.89651000000003,33.67450999999999,42,19.95309125269977,12.25026997840172,320,200,15000,40,41,-10.855891,-11.655,Karup Midtjyllands (EKKA)
2025,2,FEB,EKMB,Lolland Falster,Denmark,1,0,0,0,0,30000,1,1,0,0,1,3.95968322534197,0,40,0,25975,0,1,-1.1001375,0,Lolland Falster (EKMB)
2025,2,FEB,EKOD,Odense,Denmark,28,93.84146760103098,93.84146760103098,1860,1860,8523.4375,20,20,90.34811999999998,90.34811999999998,27,19.065432866692596,5.974051784520669,360,220,24000,23,25,8.226015,1.3670999999999998,Odense (EKOD)
2025,2,FEB,EKPB,Krusaa Padborg,Denmark,1,0,0,0,0,9000,1,1,0,0,,,,,,,,,,,Krusaa Padborg (EKPB)
2025,2,FEB,EKRK,Copenhagen Roskilde,Denmark,176,2065.744859298813,1620.729985002308,40460,33900,2734.671610169491,54,59,1067.4447442,866.9998262,188,730.4839062105721,412.833017503567,15400,12020,21000,154,172,148.1560053,54.88556599999999,Copenhagen Roskilde (EKRK)
2025,2,FEB,EKRN,Bornholm,Denmark,143,331.766790839611,290.841740649166,7240,6600,11000,129,131,-25.29442129999987,-83.07260579999989,144,46.810138059613564,45.73022445270212,909,889,10000,139,140,1.1084059999999898,-1.92819400000001,Bornholm (EKRN)
2025,2,FEB,EKSB,Soenderborg,Denmark,110,149.458356740056,138.598796933412,3400,3280,17000,85,86,0.9476099999999976,-18.966945,104,54.60860164326128,5.775609379821039,540,140,17000,101,103,22.82231499999998,0.34649999999999975,Soenderborg (EKSB)
2025,2,FEB,EKSP,Vojens,Denmark,6,183.746348128795,137.108864841744,4280,3620,18685.6079234973,3,3,1020.2620345,1000.7792045,4,0,0,0,0,36000,4,4,0,0,Vojens (EKSP)
2025,2,FEB,EKSV,Skive,Denmark,1,0,0,0,0,6000,1,1,0,0,2,0,0,0,0,5500,2,2,0,0,Skive (EKSV)
2025,2,FEB,EKTS,Thisted,Denmark,3,0,0,0,0,10000,3,3,0,0,2,0,0,0,0,16000,2,2,0,0,Thisted (EKTS)
2025,2,FEB,EKVD,Kolding,Denmark,3,0,0,0,0,27000,3,3,0,0,2,0,0,0,0,20500,2,2,0,0,Kolding (EKVD)
2025,2,FEB,EKVG,Vagar,Faroe Islands,101,626.1189990204771,307.81370295410807,13180,5980,4979.591836734694,38,41,18264.325053,6442.486403,104,55.58504897466711,0,460,0,37000,96,104,53.79010900000002,0,Vagar (EKVG)
2025,2,FEB,EKVH,Vesthimmerland,Denmark,1,4.911685070309489,4.911685070309489,120,120,2060.569852941176,0,0,2.2932,2.2932,1,0,0,0,0,18000,1,1,0,0,Vesthimmerland (EKVH)
2025,2,FEB,EKVJ,Stauning,Denmark,2,22.81434876514231,13.455097505243078,680,460,2581.3043478260875,1,1,20.477518999999997,16.98396,1,39.18208282467837,39.18208282467837,1075,1075,5163.043478260871,0,0,32.187901000000004,32.187901000000004,Stauning (EKVJ)
2025,2,FEB,EKYT,Aalborg,Denmark,609,1036.3486082038621,695.0764747076761,16640,13260,24000,443,470,4322.1315635,3777.816603499999,608,1528.614103903155,809.8307379949731,21084,14644,25000,562,605,607.533194,-851.4530840000001,Aalborg (EKYT)
2025,2,FEB,ELLX,Luxembourg,Luxembourg,2283,27444.462031959698,3359.811486209584,288840,60460,20000,882,1627,181234.1906361999,44816.1372937,2279,7679.520359934359,427.120265953827,72720,10060,29533.333333333303,1756,2251,17323.488734,543.829101,Luxembourg (ELLX)
2025,2,FEB,ENAL,Alesund,Norway,455,605.939870098358,340.500009299652,9680,6260,21000,332,348,3458.371297,2528.66884,453,198.769301282906,0,2420,0,28000,431,453,500.9398232000001,0,Alesund (ENAL)
2025,2,FEB,ENAN,Andoya,Norway,113,147.420543567008,146.340629960097,3200,3180,12000,103,104,610.772758,607.746663,112,32.45781632348975,18.721679965951147,580,320,11000,106,109,82.30917749999999,40.386905,Andoya (ENAN)
2025,2,FEB,ENAT,Alta,Norway,305,1363.765543250618,1050.8111955143422,27180,22380,15000,226,232,7415.9672195,5930.7574905,303,339.99084426423406,307.80523158223303,6936,6636,17000,290,299,173.490247,108.866919,Alta (ENAT)
2025,2,FEB,ENBL,Forde,Norway,126,282.53801879686205,12.22193627751997,5160,240,24000,110,119,994.6177805,44.06803,125,15.95930618315348,0,220,0,25000,123,125,17.67827549999999,0,Forde (ENBL)
2025,2,FEB,ENBN,Bronnoysund,Norway,185,154.540953932652,100.84026230325301,2920,2100,18000,166,168,292.809615,240.75134500000001,180,98.54791553933386,94.64538189222327,2610,2530,18000,175,177,29.935337999999987,12.646725,Bronnoysund (ENBN)
2025,2,FEB,ENBO,Bodo,Norway,1411,1521.8571715220382,823.6253387391971,26120,16160,14000,1175,1220,7237.331543199999,3964.8528792,1414,727.6633549101521,229.01819388611202,10360,4460,16000,1369,1402,956.6538767000001,234.4546105,Bodo (ENBO)
2025,2,FEB,ENBR,Bergen,Norway,2608,3066.886908812262,1866.046540553345,50320,35820,24000,2104,2182,18791.538965199998,13039.9404342,2616,1472.118619557688,139.321352520266,14801,2432,25000,2508,2609,3289.688936999999,1216.8770829999999,Bergen (ENBR)
2025,2,FEB,ENBS,Batsfjord,Norway,65,91.65351571547903,83.42368075473229,2180,2000,7000,55,57,287.82815500000004,243.87227000000001,45,2.6547876169906397,2.6547876169906397,40,40,11000,44,44,0.2670649999999987,0.2670649999999987,Batsfjord (ENBS)
2025,2,FEB,ENBV,Berlevag,Norway,55,14.190841995373859,14.190841995373859,360,360,10000,52,52,31.398035,31.398035,60,9.87650729244069,0,180,0,11000,58,60,29.53965499999999,0,Berlevag (ENBV)
2025,2,FEB,ENCN,Kristiansand Kjevik,Norway,338,828.43240600895,790.511824980324,18740,18260,23000,196,200,4415.926269999999,4294.960939999999,335,152.548339625635,8.301835853131749,1440,140,25000,317,334,160.26390890000002,2.73735,Kristiansand Kjevik (ENCN)
2025,2,FEB,ENDU,Bardufoss,Norway,96,724.8242668607111,403.51002550784807,12140,7120,35000,57,70,10180.6555405,6402.4462745,95,31.82141093012761,0,380,0,38000,91,95,117.06757,0,Bardufoss (ENDU)
2025,2,FEB,ENEV,Evenes,Norway,337,604.5860448313371,344.46596662190206,9040,6280,16000,255,265,5633.7552082,4360.3996712,342,234.88640410187102,69.69547784932584,2800,1160,31000,318,336,418.9089925,242.19178250000002,Evenes (ENEV)
2025,2,FEB,ENFL,Floro,Norway,194,136.638355489143,118.361327503599,2820,2560,13000,169,170,213.9402813,204.2162313,192,127.720106567299,8.433611025403678,1880,180,15000,183,191,65.44301769999997,-1.4196,Floro (ENFL)
2025,2,FEB,ENGM,Oslo,Norway,7545,18681.0953973342,9046.741406403167,293260,172800,28000,4465,5058,187631.8162501,126268.5281741,7559,6331.664010523154,448.48114922624904,60280,7920,35000,6846,7473,7773.3422033,905.0397084000001,Oslo (ENGM)
2025,2,FEB,ENHD,Haugesund,Norway,272,93.68081696175811,88.53942939596453,2400,2340,28000,247,250,1112.679179,1079.9551389999992,274,63.247429774447404,0,520,0,25000,267,274,37.532832000000006,0,Haugesund (ENHD)
2025,2,FEB,ENHF,Hammerfest,Norway,318,689.2859664397561,522.043461646013,14760,12020,15000,272,279,1972.013600499999,1666.6017279999992,309,280.148602803934,117.875898535111,6006,3106,16000,294,304,1087.723835,678.86057,Hammerfest (ENHF)
2025,2,FEB,ENHK,Hasvik,Norway,44,28.14244675422558,28.14244675422558,700,700,7000,40,40,69.032395,69.032395,42,14.86665612860692,6.527524219725859,240,100,13995.625,38,40,20.47974,1.3040999999999998,Hasvik (ENHK)
2025,2,FEB,ENHV,Honningsvag,Norway,39,103.62459324001601,48.67734967523931,2280,1060,7000,33,33,400.979435,72.85233499999998,38,21.779105939710117,19.431467663815678,420,380,8000,35,36,16.749507499999996,11.8901075,Honningsvag (ENHV)
2025,2,FEB,ENKB,Kristiansund,Norway,157,147.140365857078,108.19605445393901,2440,1900,25000,126,128,1078.385497,886.6252760000001,155,11.425615796447218,7.28001721177586,180,120,24000,153,154,41.484412000000006,16.718322,Kristiansund (ENKB)
2025,2,FEB,ENKJ,Kjeller,Norway,2,22.893094483024807,22.893094483024807,600,600,3759.9102951039563,0,0,7.641637499999999,7.641637499999999,,,,,,,,,,,Kjeller (ENKJ)
2025,2,FEB,ENKR,Kirkenes,Norway,261,528.4649676877441,472.234623167434,10060,9340,6000,192,193,4086.277955,3749.936297,224,301.69915018971,48.28048713595363,3880,1120,22000,206,220,770.641788,238.76552999999998,Kirkenes (ENKR)
2025,2,FEB,ENLK,Leknes,Norway,229,281.10155932189,277.321861697699,5940,5880,8000,194,194,349.25570300000004,347.0843030000001,226,129.14620253848898,28.769358025826012,2500,500,9000,220,222,434.3337925,41.97191999999999,Leknes (ENLK)
2025,2,FEB,ENML,Molde,Norway,166,351.7766933998561,252.094872176806,6020,4360,23000,135,140,4894.67544,3046.55456,163,73.34943007515066,0,780,0,24000,156,163,147.394558,0,Molde (ENML)
2025,2,FEB,ENMS,Mosjoen,Norway,139,263.623692228722,101.36616752505,5460,2420,16000,122,126,1009.121008,464.4570750000001,142,14.13029837598372,3.05332716239844,240,60,17000,139,140,22.481813,8.322557999999999,Mosjoen (ENMS)
2025,2,FEB,ENNA,Banak,Norway,109,200.392220982819,33.41255990291566,4000,660,19000,98,101,839.5575205,90.25376149999998,114,29.457125211885,0,540,0,20000,112,114,82.614449,0,Banak (ENNA)
2025,2,FEB,ENNM,Namsos,Norway,66,59.351874800835624,6.0221411795253195,1300,120,13000,64,64,156.56136700000002,2.14357,66,52.28967396893961,29.95860331173504,940,640,13000,65,65,141.24766,123.810965,Namsos (ENNM)
2025,2,FEB,ENNO,Notodden,Norway,3,7.9810964510909095,7.9810964510909095,300,300,3608.196721311474,1,1,1.196475,1.196475,6,0,0,0,0,8000,6,6,0,0,Notodden (ENNO)
2025,2,FEB,ENOL,Orland,Norway,59,626.756260912526,189.107100513143,7240,2900,18000,40,41,396.16321700000003,605.15119,57,126.971108170522,24.61703508658128,1660,340,21000,44,54,122.948532,21.07155499999998,Orland (ENOL)
2025,2,FEB,ENOV,Orsta Volda,Norway,237,231.18452021309002,132.59148432367797,5140,3240,20000,194,203,813.0454565000001,467.92928400000005,235,32.05139406223582,0,520,0,23000,227,235,50.07232899999999,0,Orsta Volda (ENOV)
2025,2,FEB,ENRA,Mo i Rana Roessvoll,Norway,180,354.06591573004505,237.81770457905,7720,5280,13000,151,157,1178.973238,734.4474590000001,183,64.65898984699409,1.3498920086393098,1060,20,15000,173,182,111.299024,0.48193999999999976,Mo i Rana Roessvoll (ENRA)
2025,2,FEB,ENRI,Ringebu,Norway,1,0,0,0,0,9000,1,1,0,0,,,,,,,,,,,Ringebu (ENRI)
2025,2,FEB,ENRK,Rakkestad,Norway,5,193.982364540687,61.72381209503248,5220,1560,8000,3,4,143.8247073,51.569489999999995,5,0,0,0,0,10000,5,5,0,0,Rakkestad (ENRK)
2025,2,FEB,ENRM,Rorvik,Norway,90,50.82608976083055,35.305792923039114,1060,820,14000,78,79,83.78368499999996,74.84238499999998,92,0,0,0,0,13000,92,92,0,0,Rorvik (ENRM)
2025,2,FEB,ENRO,Roros,Norway,53,116.609899298227,26.954162666248422,2560,780,17000,40,40,110.44268,75.20098999999998,53,2.3476382758944503,2.3476382758944503,80,80,18000,52,52,0.22049999999999992,0.22049999999999992,Roros (ENRO)
2025,2,FEB,ENRS,Rost,Norway,49,15.346367430144019,15.346367430144019,400,400,8000,45,45,8.522585,8.522585,48,1.751211254451,1.751211254451,30,30,9000,47,47,2.2107799999999997,2.2107799999999997,Rost (ENRS)
2025,2,FEB,ENSB,Svalbard,Norway,54,166.345548890405,80.58524553552274,2200,1340,35000,32,34,1121.201779999999,656.83829,52,77.45374854798814,0,620,0,38000,47,52,85.71409000000001,0,Svalbard (ENSB)
2025,2,FEB,ENSD,Sandane,Norway,100,16.432882186845948,8.06355173328226,360,240,16000,93,94,46.86149499999999,43.92779499999999,100,3.45508073639823,0,60,0,21000,99,100,7.43296,0,Sandane (ENSD)
2025,2,FEB,ENSG,Sogndal,Norway,216,169.116374452781,72.3815068970647,4240,2280,15000,196,199,813.705251,349.32047800000004,217,90.32485211223135,42.13844275436688,1620,840,14000,212,215,393.89855300000005,275.86783299999996,Sogndal (ENSG)
2025,2,FEB,ENSH,Helle,Norway,134,68.29583449574582,68.29583449574582,1520,1520,9000,123,123,147.18967500000002,147.18967500000002,132,59.54428352174456,59.54428352174456,1243,1243,9000,124,124,90.47760999999998,90.47760999999998,Helle (ENSH)
2025,2,FEB,ENSK,Stokmarknes,Norway,210,191.457707844139,110.226589446457,4760,2980,13000,184,187,776.1639668,507.6588333000001,216,48.84884740060027,0,960,0,14000,212,216,168.665276,0,Stokmarknes (ENSK)
2025,2,FEB,ENSO,Stord,Norway,64,92.53506606310565,14.92165555907936,1640,420,20000,56,58,126.38821650000001,22.82253649999999,63,33.74409182919021,0,420,0,17000,60,63,-6.465634999999979,0,Stord (ENSO)
2025,2,FEB,ENSR,Sorkjosen,Norway,45,31.82630626525215,30.74639265834069,820,800,10000,40,41,66.1773,63.942899999999995,38,0,0,0,0,10000,38,38,0,0,Sorkjosen (ENSR)
2025,2,FEB,ENSS,Vardo,Norway,65,67.33022982295375,67.33022982295375,1340,1340,5000,53,53,-3.48410600000001,-3.48410600000001,49,0,0,0,0,6000,49,49,0,0,Vardo (ENSS)
2025,2,FEB,ENST,Sandnessjoen,Norway,130,138.54993387577701,89.36331685708691,2500,1800,16000,114,116,217.083192,173.453793,135,130.676617299187,0,2300,0,15000,131,135,391.7977778,0,Sandnessjoen (ENST)
2025,2,FEB,ENTC,Tromso,Norway,1853,6071.083976011722,3295.673087802303,104580,66080,16000,1128,1209,70530.10801750001,46311.310046399994,1891,1353.851639415539,195.837202416341,16820,3440,25000,1731,1880,4530.2233412,1738.0765399999991,Tromso (ENTC)
2025,2,FEB,ENTO,Sandefjord,Norway,584,1590.2457008945912,792.814243688478,29260,19900,25000,429,474,10505.102241,5374.574982,588,991.4401921301641,179.575347782074,11880,4180,35000,539,581,1271.537100999999,0.9053699999999913,Sandefjord (ENTO)
2025,2,FEB,ENVA,Trondheim,Norway,1842,2616.667369626306,1207.610302676026,39220,21700,25000,1498,1542,12005.264048500001,8647.5265945,1845,1127.737450596378,0,14445,0,30000,1771,1845,2287.9403904,0,Trondheim (ENVA)
2025,2,FEB,ENVD,Vadso,Norway,183,77.3916710224362,67.612512468421,1620,1440,7000,160,162,68.67388349999999,47.196127499999974,147,234.29694369042002,70.95830380950353,4460,1720,12000,142,144,613.4285902,294.48303020000003,Vadso (ENVD)
2025,2,FEB,ENZV,Stavanger,Norway,1509,2237.039825959218,1120.996947288886,34320,22000,28000,1149,1196,12311.108089000001,8842.5939345,1507,793.9716614768231,24.14020092593076,6940,380,31000,1427,1504,769.3648008000001,31.846,Stavanger (ENZV)
2025,2,FEB,EPBC,Warszaw Babice,Poland,8,151.98255257591802,45.07367671455845,3600,1260,3578.6231884057975,1,3,11.22029999999999,2.2176,9,57.20156673180432,57.20156673180432,1460,1460,8000,8,8,16.52804999999999,16.52804999999999,Warszaw Babice (EPBC)
2025,2,FEB,EPBY,Bydgoszcz,Poland,122,2008.535252183384,175.84333020830698,23040,5080,18000,31,93,6573.2739105,339.7290325,120,286.66565351070403,30.900706293371748,3460,660,35991.40625,96,115,322.340467,11.58622499999999,Bydgoszcz (EPBY)
2025,2,FEB,EPGD,Gdansk,Poland,1614,5318.183167082566,2415.208976104559,78220,48260,26000,836,1057,39262.5317981,28764.5291525,1628,2146.125839873403,226.601179798706,22940,4800,36000,1460,1613,3452.8867949,55.52117,Gdansk (EPGD)
2025,2,FEB,EPKK,Krakow,Poland,2800,16144.2331736785,3620.665142409772,190380,68820,25928.872549019597,1314,1871,88314.4406902,38458.5600595,2785,5013.753192815898,50.298230804332434,43960,840,36000,2352,2760,8162.169823,247.18255,Krakow (EPKK)
2025,2,FEB,EPKS,Poznan Krzesiny,Poland,11,169.98051706209202,91.75268036010544,2580,1720,3003.023097826086,2,5,27.18644629999998,92.19560999999997,12,3.03725701943844,0,20,0,15500,11,12,-1.66163,0,Poznan Krzesiny (EPKS)
2025,2,FEB,EPKT,Katowice,Poland,1203,6410.343996296964,1668.291573684053,77500,31940,18000,531,740,48502.446211,28064.424406000002,1211,1823.159327055407,23.08796392102353,14960,320,35000,1051,1196,2480.145638,206.692989,Katowice (EPKT)
2025,2,FEB,EPLB,Lublin,Poland,103,595.457917399777,193.08318632752201,10520,4300,15000,50,75,1016.010094,635.19356,103,86.57509157534156,13.150197984161258,1060,300,36000,93,102,107.483532,0.415799999999999,Lublin (EPLB)
2025,2,FEB,EPLK,Lask,Poland,5,2.9787616990640804,2.9787616990640804,60,60,10000,4,4,0,0,5,0,0,0,0,12000,5,5,0,0,Lask (EPLK)
2025,2,FEB,EPLL,Lodz,Poland,100,589.7182914524191,92.9765826588128,10100,2560,35000,61,83,3961.3129549999994,890.668538,103,33.54533669145593,1.15705029311941,280,20,38000,97,102,41.181106,15.546819999999999,Lodz (EPLL)
2025,2,FEB,EPMB,Malbork,Poland,2,36.29634629229664,36.29634629229664,800,800,2440.625,0,0,128.30168,128.30168,2,0,0,0,0,12500,2,2,0,0,Malbork (EPMB)
2025,2,FEB,EPMI,Miroslawiec,Poland,2,0,0,0,0,7500,2,2,0,0,,,,,,,,,,,Miroslawiec (EPMI)
2025,2,FEB,EPML,Mielec,Poland,5,15.280777537796968,15.280777537796968,420,420,11000,4,4,0,0,6,148.891433004919,148.891433004919,4680,4680,7353.125,2,2,27.46915000000001,27.46915000000001,Mielec (EPML)
2025,2,FEB,EPMO,Warsaw Modlin,Poland,324,1176.9278586562073,355.41196621377304,16120,7460,33000,152,239,5602.688541,2641.632844,318,351.572236581497,15.13647907313429,3040,220,36000,282,310,541.7987770000001,90.804265,Warsaw Modlin (EPMO)
