YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,TF,VALID_FL,NO_REF,TOTAL_REF_NB_FL,TOTAL_REF_TIME_MIN,TOTAL_ADD_TIME_MIN,COMMENT
2024,01,JAN,LOWW,Vienna,Austria,8040,6790,0,6790,75023.53,17942.920000000002,
2024,01,JAN,EBBR,Brussels,Belgium,6757,5321,11,5310,59749.76500000001,14221.9516666667,
2024,01,JAN,EBCI,Charleroi,Belgium,2891,1985,36,1949,21654.2575,4591.709166666666,
2024,01,JAN,LBSF,Sofia,Bulgaria,2410,1878,35,1843,20446.304166666698,5172.845833333333,
2024,01,JAN,LDZA,Zagreb,Croatia,1768,1482,34,1448,16217.135833333301,3966.630833333333,
2024,01,JAN,LKPR,Prague,Czech Republic,3916,3209,54,3155,35706.6,8689.666666666666,
2024,01,JAN,EKCH,Copenhagen - Kastrup,Denmark,7757,6250,36,6214,72952.91,16499.723333333302,
2024,01,JAN,EETN,Tallinn,Estonia,1390,721,11,710,7607.845833333333,2025.1875,
2024,01,JAN,EFHK,Helsinki - Vantaa,Finland,5842,3928,64,3864,40483.838333333304,10147.145,
2024,01,JAN,LFBO,Toulouse-Blagnac,France,2364,1971,15,1956,23080.4433333333,3682.4066666666663,
2024,01,JAN,LFLL,Lyon-Saint-Exupéry,France,3293,2800,12,2788,31264.9175,5375.449166666665,
2024,01,JAN,LFML,Marseille-Provence,France,3340,2688,18,2670,23922.1708333333,9414.112500000001,
2024,01,JAN,LFMN,Nice-Côte d’Azur,France,3824,3356,25,3331,37833.6391666667,10806.6608333333,
2024,01,JAN,LFPG,Paris-Charles-de-Gaulle,France,15875,12812,161,12651,169067.5141666666,30030.7858333333,
2024,01,JAN,LFPO,Paris-Orly,France,6718,5722,55,5667,71162.8033333333,13368.5133333333,
2024,01,JAN,LFSB,Bâle-Mulhouse,France,2677,1740,13,1727,20441.504999999997,5347.795,
2024,01,JAN,EDDB,Berlin - Brandenburg,Germany,5988,5132,35,5097,61381.4433333333,13167.94,
2024,01,JAN,EDDC,Dresden,Germany,330,278,12,266,3046.583333333333,886.7166666666672,
2024,01,JAN,EDDE,Erfurt,Germany,169,42,42,0,,,NO REF FLIGHT
2024,01,JAN,EDDF,Frankfurt,Germany,15493,13660,17,13643,173912.01750000002,42054.232500000006,
2024,01,JAN,EDDG,Muenster-Osnabrueck,Germany,755,236,23,213,2406.4266666666663,611.94,
2024,01,JAN,EDDH,Hamburg,Germany,3863,3329,68,3261,40185.5725,8258.3275,
2024,01,JAN,EDDK,Cologne-Bonn,Germany,3701,1935,127,1808,20726.4808333333,4906.0025000000005,
2024,01,JAN,EDDL,Dusseldorf,Germany,4730,4018,3,4015,47682.190833333305,8602.975833333334,
2024,01,JAN,EDDM,Munich,Germany,10859,9655,0,9655,112139.3449999999,25046.2383333333,
2024,01,JAN,EDDN,Nuremberg,Germany,1709,864,34,830,9872.1225,1949.9941666666662,
2024,01,JAN,EDDP,Leipzig-Halle,Germany,2864,993,57,936,10856.0783333333,2132.438333333333,
2024,01,JAN,EDDR,Saarbruecken,Germany,117,81,25,56,580.5,221.983333333333,
2024,01,JAN,EDDS,Stuttgart,Germany,3017,2002,0,2002,23063.1433333333,4077.1566666666663,
2024,01,JAN,EDDV,Hanover,Germany,1969,1058,82,976,10723.8925,2548.8575,
2024,01,JAN,EDDW,Bremen,Germany,1090,567,14,553,6472.121666666666,1554.644999999999,
2024,01,JAN,LGAV,Athens,Greece,7442,5940,90,5850,64663.63666666671,20413.813333333303,
2024,01,JAN,LHBP,Budapest - Ferihegy,Hungary,4280,3220,34,3186,39186.5158333333,6681.8175,
2024,01,JAN,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2024,01,JAN,EICK,Cork,Ireland,1609,600,4,596,6543.8133333333335,1387.6699999999992,
2024,01,JAN,EIDW,Dublin,Ireland,8409,6673,10,6663,72425.4566666667,18088.4433333333,
2024,01,JAN,LICC,Catania,Italy,2607,2138,24,2114,22235.65,7137.583333333333,
2024,01,JAN,LIMC,Milan - Malpensa,Italy,7234,5609,0,5609,62868.8333333333,16956.75,
2024,01,JAN,LIME,Bergamo,Italy,4135,3259,46,3213,39328.950000000004,8165.133333333333,
2024,01,JAN,LIMF,Torino Caselle,Italy,1831,1324,0,1324,15754.5916666667,4966.125,
2024,01,JAN,LIML,Milan - Linate,Italy,4450,3876,19,3857,40799.05666666671,9948.61,
2024,01,JAN,LIPE,Bologna,Italy,2496,1945,0,1945,23275.3,5832.05,
2024,01,JAN,LIPZ,Venice,Italy,2594,2130,20,2110,21473.216666666696,5953.4000000000005,
2024,01,JAN,LIRA,Rome - Ciampino,Italy,1631,1410,54,1356,12977.0241666667,2596.1425,
2024,01,JAN,LIRF,Rome - Fiumicino,Italy,10467,8879,0,8879,97272.67,29533.7466666667,
2024,01,JAN,LIRN,Naples,Italy,2371,2005,22,1983,22304.9208333333,4449.345833333333,
2024,01,JAN,EVRA,Riga,Latvia,2006,1382,11,1371,14877.1833333333,3349.933333333333,
2024,01,JAN,ELLX,Luxembourg,Luxembourg,2784,1854,0,1854,21062.304166666698,4799.362499999999,
2024,01,JAN,LMML,Malta,Malta,2570,1575,43,1532,16273.145,7037.238333333333,
2024,01,JAN,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
