YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,TF,VALID_FL,NO_REF,TOTAL_REF_NB_FL,TOTAL_REF_TIME_MIN,TOTAL_ADD_TIME_MIN,COMMENT
2021,01,JAN,LOWW,Vienna,Austria,2262,1931,195,1736,10398.4,3802.7666666666664,
2021,01,JAN,EBBR,Brussels,Belgium,2760,2679,475,2204,17851.100000000002,6543.9000000000005,
2021,01,JAN,EBCI,Charleroi,Belgium,798,796,31,765,4742,1983,
2021,01,JAN,LBSF,Sofia,Bulgaria,1065,856,158,698,6120.8,2173.2,
2021,01,JAN,LDZA,Zagreb,Croatia,698,698,112,586,3432,1802,
2021,01,JAN,LKPR,Prague,Czech Republic,1066,797,65,732,3925.1,2072.9,
2021,01,JAN,EKCH,Copenhagen - Kastrup,Denmark,2053,1729,337,1392,11399.54,2076.26,
2021,01,JAN,EETN,Tallinn,Estonia,473,372,35,337,1507,809,
2021,01,JAN,EFHK,Helsinki - Vantaa,Finland,2009,1983,1039,944,5301.2666666666655,7748.433333333333,
2021,01,JAN,LFBO,Toulouse-Blagnac,France,1137,1136,135,1001,6333.8,2517.2000000000003,
2021,01,JAN,LFLL,Lyon-Saint-Exupéry,France,1573,1570,107,1463,8808.2,3698.8,
2021,01,JAN,LFML,Marseille-Provence,France,,,,,,,DATA ISSUE
2021,01,JAN,LFMN,Nice-Côte d’Azur,France,1895,1895,163,1732,10501.800000000001,4463.2,
2021,01,JAN,LFPG,Paris-Charles-de-Gaulle,France,7125,6451,1280,5171,55628.5,16101.5,
2021,01,JAN,LFPO,Paris-Orly,France,3516,3005,364,2641,21085.4,6710.25,
2021,01,JAN,LFSB,Bâle-Mulhouse,France,1214,1173,101,1072,5865.4000000000005,4833.6,
2021,01,JAN,EDDB,Berlin - Brandenburg,Germany,1959,1769,808,961,6559.343333333333,2609.889999999999,
2021,01,JAN,EDDC,Dresden,Germany,88,72,16,56,281,128,
2021,01,JAN,EDDE,Erfurt,Germany,118,78,12,66,201,195,
2021,01,JAN,EDDF,Frankfurt,Germany,6618,6136,707,5429,53327.325000000004,13280.6583333333,
2021,01,JAN,EDDG,Muenster-Osnabrueck,Germany,224,210,12,198,675.4,546.6,
2021,01,JAN,EDDH,Hamburg,Germany,1238,1192,184,1008,4843.528333333333,2401.4716666666664,
2021,01,JAN,EDDK,Cologne-Bonn,Germany,2201,2127,329,1798,16143.9083333333,5407.941666666666,
2021,01,JAN,EDDL,Dusseldorf,Germany,1332,1209,129,1080,7535.301666666666,2177.931666666666,
2021,01,JAN,EDDM,Munich,Germany,2539,1545,318,1227,8595.3,3192.7000000000003,
2021,01,JAN,EDDN,Nuremberg,Germany,608,359,59,300,1613.5449999999992,684.8716666666671,
2021,01,JAN,EDDP,Leipzig-Halle,Germany,2583,1320,128,1192,11642.6633333333,5825.42,
2021,01,JAN,EDDR,Saarbruecken,Germany,79,79,9,70,213,337,
2021,01,JAN,EDDS,Stuttgart,Germany,1274,797,87,710,4704.73,1942.753333333333,
2021,01,JAN,EDDV,Hanover,Germany,,,,,,,NO DATA RECEIVED
2021,01,JAN,EDDW,Bremen,Germany,496,273,51,222,1104.531666666666,543.2683333333331,
2021,01,JAN,LGAV,Athens,Greece,2824,2809,724,2085,12922.51,4991.89,
2021,01,JAN,LHBP,Budapest - Ferihegy,Hungary,860,850,350,500,3776.5316666666663,1202.2016666666661,
2021,01,JAN,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2021,01,JAN,EICK,Cork,Ireland,1073,618,6,612,825.9,1524.1000000000001,
2021,01,JAN,EIDW,Dublin,Ireland,2034,1990,666,1324,9110,3625,
2021,01,JAN,LICC,Catania,Italy,878,876,10,866,6064,2146,
2021,01,JAN,LIMC,Milan - Malpensa,Italy,2566,2314,456,1858,18987.71,6555.5233333333335,
2021,01,JAN,LIME,Bergamo,Italy,747,746,34,712,5290,1909,
2021,01,JAN,LIMF,Torino Caselle,Italy,587,578,24,554,2220,1125,
2021,01,JAN,LIML,Milan - Linate,Italy,1215,1096,13,1083,8652.6,3820.233333333333,
2021,01,JAN,LIPE,Bologna,Italy,,,,,,,NO DATA RECEIVED
2021,01,JAN,LIPZ,Venice,Italy,640,639,13,626,4976.9000000000005,1397.1000000000001,
2021,01,JAN,LIRA,Rome - Ciampino,Italy,,,,,,,NO DATA RECEIVED
2021,01,JAN,LIRF,Rome - Fiumicino,Italy,2418,2399,149,2250,20769.4,10272.6,
2021,01,JAN,LIRN,Naples,Italy,482,463,30,433,2520.7000000000003,1190.3,
2021,01,JAN,EVRA,Riga,Latvia,842,451,108,343,1935.3,1510.7,
2021,01,JAN,ELLX,Luxembourg,Luxembourg,1595,1361,72,1289,11194.800000000001,4147.2,
2021,01,JAN,LMML,Malta,Malta,1279,1251,104,1147,4501.9000000000005,564.1,
2021,01,JAN,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2021,01,JAN,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2021,01,JAN,EHAM,Amsterdam - Schiphol,Netherlands,7497,7313,1465,5848,55296.9433333333,22294.789999999997,
2021,01,JAN,ENBR,Bergen,Norway,,,,,,,NO DATA RECEIVED
2021,01,JAN,ENGM,Oslo - Gardermoen,Norway,3458,3039,105,2934,21164.600000000002,25153.4,
2021,01,JAN,ENVA,Trondheim,Norway,,,,,,,NO DATA RECEIVED
2021,01,JAN,ENZV,Stavanger,Norway,,,,,,,NO DATA RECEIVED
2021,01,JAN,EPWA,Warszawa - Chopina,Poland,2183,1431,383,1048,5333.679999999999,2134.453333333333,
